,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2012,17072000,9552000,7520000,0.4405,7252000,3394000,0.0,10646000,20198000,869000,89000,1835000,-524000,-0.0307,-3126000,-0.1831,678000,-2448000,-0.1434,74000.0,-2522000,-0.1477,-0.14,-0.14,18421568,18421568,24262000.0,30868000.0,55130000.0,1542000.0,0.0,650000.0,57322000.0,7401000.0,0.0,89000.0,89000.0,0.0,0.0,43000.0,7533000.0,0.0,64855000.0,1416000.0,0.0,0.0,4944000.0,3139000.0,9499000.0,0.0,7086000.0,0.0,11000.0,7097000.0,0.0,0.0,16596000.0,0.0,102000.0,-35981000.0,-5599000.0,89737000.0,48259000.0,64855000.0,0.0,64855000.0,-2522000,1835000,74000.0,1173000,-2532000,-742000,0.0,231000,-3331000,84000,-1888000,-2963000,0.0,-11935000.0,33349000,34000.0,18485000,0.0,0.0,0.0,0.0,1111000,1111000,89000,17797000,24262000,6465000,-4851000,4.205,4.25,4.25,1200.0,0,0,4.25
2016,6540000,7759000,-1219000,-0.1864,11560000,6615000,3815000.0,21990000,27629000,2400000,1688000,2279000,-15589000,-2.3836,-21089000,-3.2246,1533000,-19556000,-2.9902,36000.0,-19592000,-2.9957,-0.77,-0.77,25444156,25444156,3236000.0,84875000.0,88111000.0,538000.0,0.0,841000.0,89490000.0,6483000.0,0.0,0.0,0.0,0.0,0.0,13000.0,6496000.0,0.0,95986000.0,1330000.0,0.0,0.0,967000.0,2928000.0,5225000.0,0.0,138000.0,0.0,3334000.0,3472000.0,0.0,0.0,8697000.0,0.0,141000.0,-96194000.0,-14458000.0,197800000.0,87289000.0,95986000.0,0.0,95986000.0,-19592000,2279000,36000.0,2943000,1936000,2506000,0.0,-215000,-76000,705000,-11693000,-808000,0.0,-24561000.0,29392000,5000.0,4028000,0.0,0.0,0.0,0.0,655000,655000,25000,-6985000,3236000,10221000,-12501000,6.505,6.555,6.555,101650.0,0,0,6.555
2017,3381000,4481000,-1100000,-0.3253,12043000,6931000,3509000.0,22483000,25328000,2125000,1249000,2145000,-17433000,-5.1562,-21947000,-6.4913,1120000,-20827000,-6.16,11000.0,-20838000,-6.1633,-0.81,-0.81,25725926,25725926,3435000.0,68320000.0,71755000.0,295000.0,0.0,741000.0,72791000.0,4792000.0,0.0,0.0,0.0,0.0,0.0,19000.0,4811000.0,0.0,77602000.0,1110000.0,0.0,0.0,516000.0,3038000.0,4664000.0,0.0,89000.0,0.0,3471000.0,3560000.0,0.0,0.0,8224000.0,0.0,142000.0,-117032000.0,-16603000.0,202871000.0,69378000.0,77602000.0,0.0,77602000.0,-20838000,2145000,11000.0,2244000,-196000,37000,0.0,-86000,-498000,705000,-15929000,-590000,0.0,-11659000.0,27494000,0.0,15245000,0.0,0.0,0.0,0.0,814000,814000,69000,199000,3435000,3236000,-16519000,4.984999999999999,4.925,4.925,208700.0,0,0,4.925
2018,1747000,2701000,-954000,-0.5461,11768000,6606000,1910000.0,20284000,21736000,1413000,-652000,2020000,-19360000,-11.0819,-19989000,-11.4419,-793000,-20782000,-11.8958,30000.0,-20758000,-11.8821,-0.81,-0.81,25753411,25753411,5810000.0,48657000.0,54467000.0,464000.0,0.0,557000.0,55488000.0,3187000.0,0.0,0.0,0.0,0.0,0.0,19000.0,3206000.0,0.0,58694000.0,1015000.0,0.0,0.0,412000.0,4004000.0,5431000.0,0.0,28000.0,0.0,2929000.0,2957000.0,0.0,0.0,8388000.0,0.0,142000.0,-137790000.0,-18623000.0,206324000.0,50053000.0,58441000.0,253000.0,58694000.0,-20758000,2020000,30000.0,1731000,-161000,-28000,0.0,-114000,-165000,1977000,-15161000,-374000,0.0,-45912000.0,63639000,0.0,17353000,0.0,0.0,0.0,0.0,297000,297000,-114000,2375000,5810000,3435000,-15535000,2.98,2.97,2.97,178600.0,0,0,2.97
2019,753000,334000,419000,0.5564,13049000,5661000,2875000.0,21585000,21919000,759000,2075000,2769000,-13244000,-17.5883,-21166000,-28.1089,2075000,-19091000,-25.3533,24000.0,-18112000,-24.0531,-0.7,-0.7,25754297,25754297,34748000.0,12128000.0,46876000.0,430000.0,0.0,1721000.0,49027000.0,5255000.0,0.0,17074000.0,17074000.0,0.0,0.0,8000.0,22337000.0,0.0,71364000.0,1001000.0,895000.0,0.0,386000.0,3447000.0,5729000.0,0.0,9000.0,0.0,5409000.0,5418000.0,0.0,2971000.0,11147000.0,0.0,142000.0,-155902000.0,-20948000.0,226852000.0,50144000.0,61291000.0,10073000.0,71364000.0,-18112000,2769000,24000.0,1578000,-997000,88000,0.0,-122000,-68000,-2928000,-17666000,-900000,0.0,-1637000.0,39676000,0.0,37139000,-597000.0,10000000.0,0.0,0.0,-97000,9306000,159000,28938000,34748000,5810000,-18566000,1.65,1.605,1.605,149450.0,0,0,1.605
2020,1040000,574000,466000,0.4481,17287000,7993000,0.0,25280000,25854000,230000,237000,2727000,-20378000,-19.5942,-24814000,-23.8596,-1360000,-26174000,-25.1673,32000.0,-23374000,-22.475,-0.83,-0.83,28158779,28158779,46229000.0,2000000.0,48229000.0,2032000.0,0.0,1562000.0,51823000.0,3944000.0,0.0,16139000.0,16139000.0,0.0,0.0,9000.0,20092000.0,0.0,71915000.0,863000.0,777000.0,0.0,119000.0,7917000.0,9676000.0,0.0,3694000.0,0.0,1663000.0,5357000.0,0.0,2440000.0,15033000.0,0.0,200000.0,-179276000.0,-20513000.0,245634000.0,46045000.0,61078000.0,10837000.0,71915000.0,-23374000,2727000,32000.0,4097000,-1449000,-150000,0.0,-29000,-339000,-1547000,-19514000,-682000,0.0,0.0,10097000,0.0,9415000,-639000.0,18658000.0,0.0,0.0,2355000,20374000,1206000,11481000,46229000,34748000,-20196000,1.41,1.455,1.455,3669400.0,0,0,1.455
2021,930000,767000,163000,0.1753,21125000,9991000,0.0,31116000,31883000,1935000,1414000,2234000,-24132000,-25.9484,-30953000,-33.2828,521000,-30432000,-32.7226,13000.0,-27793000,-29.8849,-0.99,-0.99,28158779,28158779,32325000.0,21541000.0,53866000.0,2932000.0,92000.0,0.0,56890000.0,4182000.0,15207000.0,0.0,15207000.0,0.0,0.0,25000.0,19414000.0,0.0,76304000.0,1463000.0,974000.0,0.0,264000.0,4181000.0,6882000.0,1695000.0,4307000.0,0.0,0.0,6002000.0,0.0,2669000.0,12884000.0,0.0,234000.0,-207069000.0,0.0,260866000.0,54031000.0,66915000.0,9389000.0,76304000.0,-27793000,2234000,13000.0,2609000,1656000,-59000,-92000.0,625000,128000,-3558000,-24839000,-724000,0.0,-24114000.0,4395000,0.0,-20443000,-580000.0,29582000.0,0.0,0.0,1274000,30276000,1102000,-13904000,32325000,46229000,-25563000,3.53,3.21,3.21,8530950.0,0,0,3.21
