,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2005,155000515324,,,,,37287332741.0,,37287332741.0,,,,246250773020,129318743889.0,6867662221.0,199638517496,1.288,63452111385.0,0.4094,,63452111385,0.4094,10745108163,52707003222,0.34,325.6,325.6,161126462,161126462,73719361669.0,,73719361669.0,,,,,31936663314.0,,,,353532441674.0,,,,3460962933541,3460962933541,,3089598.0,,,,3089598.0,777556129663.0,,,,777556129663.0,3830417105430,,3052864065366,,360629249107.0,52707003222.0,-5237384153.0,,408098868176,3460962933541,0.0,3460962933541,52707003222.0,6867662221.0,,,-6097322363.0,,,,,44525746765.0,98003089845.0,-2089083424.0,,,106406282451.0,-426134398602.0,-319728116151.0,-323659630064.0,,,-26334191621.0,484095263836.0,134101442151.0,-3200308968.0,-90823893123.0,73719361669.0,164543254792.0,95914006421.0,,8.145,8.505,8.085,8.283,3.3663,338667.0,0.0,0.0,3.3663
2006,179190627267,,,,,40964855988.0,,40964855988.0,,,,247732160408,138723108870.0,6284877492.0,191785941357,1.0703,46777954995.0,0.2611,,46777954995,0.2611,7643769923,39134185072,0.2184,239.21,239.21,161126462,161126462,82240681089.0,,82240681089.0,,,3427982407821.0,3510223088911.0,32297124409.0,,,3634185282.0,152525025721.0,,,188456335413.0,3887135759736,3698679424323,,32058572760.0,,,,32058572760.0,833630452999.0,,,,833630452999.0,4066667175073,,3265095294835,,,39134185072.0,101487219846.0,,433584129489,3698679424323,,3698679424323,39134185072.0,6284877492.0,,,7643769923.0,,,,,28092119110.0,81154951596.0,,,,258695419129.0,-433486152918.0,-174790733790.0,-295952074925.0,,,-26888711236.0,424981360636.0,102140574475.0,-1484025550.0,7020766732.0,82240681089.0,75219914358.0,81154951596.0,,7.814999999999999,8.3265,7.449,7.68,3.2457000000000003,341833.5,0.3261,0.3261,3.5718
2007,211518427090,,,,,51110059953.0,,51110059953.0,,,,379201196645,214387451005.0,6954183293.0,281738546876,1.332,60396912578.0,0.2855,,60396912578,0.2855,9333665374,51063247204,0.2414,309.99,309.99,161126462,161126462,100110558145.0,,100110558145.0,,,,,34168326822.0,,,,184539343323.0,,,,4833827209410,4833827209410,,399365539350.0,,,,399365539350.0,737322213928.0,,,,737322213928.0,4686975615233,,4349018940655,,,,51063247204.0,,484808268755,4833827209410,,4833827209410,51063247204.0,6954183293.0,,,10268924341.0,,,,935258968.0,36895916473.0,105182271312.0,-837151398.0,,-63100099839.0,,-1030375501882.0,-1093475601721.0,-197515936998.0,,,-31507968246.0,1225743530505.0,996719625262.0,3401892443.0,11828187295.0,100110558145.0,88282370850.0,104345119914.0,,9.0015,9.8985,8.2155,9.246,4.07015,458331.5,0.3561,0.6822,4.75235
2008,267147000000,,,,,108227000000.0,,108227000000.0,,,,559702000000,346717000000.0,4916000000.0,418810000000,1.5677,150383000000.0,0.5629,-83206000000.0,67177000000,0.2515,10867000000,56310000000,0.2108,349.48,349.48,156220230,156220230,81326000000.0,117703000000.0,199029000000.0,,,4959993000000.0,5159022000000.0,38820000000.0,,2861000000.0,2861000000.0,990981000000.0,,,1032662000000.0,7224346000000,6191684000000,,492606000000.0,,,,492606000000.0,765172000000.0,,9550000000.0,,774722000000.0,5990493000000,,5708377000000,,324039000000.0,155333000000.0,,3935000000.0,483307000000,6191684000000,,6191684000000,56310000000.0,4916000000.0,10867000000.0,,,,,,,40317000000.0,112410000000.0,-9470000000.0,,-568293000000.0,36815000000.0,-857221000000.0,-1398169000000.0,-361865000000.0,,-17953000000.0,-55592000000.0,1676147000000.0,1240737000000.0,-14374000000.0,-59396000000.0,181696000000.0,241092000000.0,102940000000.0,0.0016,8.775,9.114,7.992,8.2965,3.92785,238667.5,0.7266,1.4088,5.336650000000001
2009,295934000000,,,,,110325000000.0,,110325000000.0,,,,314115000000,120727000000.0,6310000000.0,229478000000,0.7754,101136000000.0,0.3418,1305000000.0,102441000000,0.3462,16249000000,86192000000,0.2913,542.18,542.18,156974588,156974588,110331000000.0,95796000000.0,206127000000.0,,,5066153000000.0,5272280000000.0,55212000000.0,,13630000000.0,13630000000.0,1038837000000.0,,,1107679000000.0,7487638000000,6379959000000,,362403000000.0,,,,362403000000.0,935219000000.0,,15644000000.0,,950863000000.0,6461070000000,,5872610000000,,326038000000.0,162814000000.0,-6557000000.0,25054000000.0,507349000000,6379959000000,,6379959000000,86192000000.0,6310000000.0,,,33145000000.0,,,,141579000000.0,-201918000000.0,-76271000000.0,-11056000000.0,,,,2975000000.0,-8081000000.0,-56162000000.0,,,-56310000000.0,256692000000.0,144220000000.0,,59868000000.0,241564000000.0,181696000000.0,-87327000000.0,0.002,8.504999999999999,9.495,7.875,8.901,4.6096,129166.0,0.6132,2.022,6.631600000000001
2010,326664000000,,,,,117827000000.0,,117827000000.0,,,,387639000000,163229000000.0,7117000000.0,313249000000,0.9589,137701000000.0,0.4215,4225000000.0,141926000000,0.4345,20353000000,122550000000,0.3752,771.32,738.78,154337230,161135106,202339000000.0,79680000000.0,282019000000.0,,,5551137000000.0,5833156000000.0,53430000000.0,,13096000000.0,13096000000.0,1231158000000.0,,,1297684000000.0,8428524000000,7130840000000,,503692000000.0,,,,503692000000.0,1215435000000.0,,21244000000.0,,1236679000000.0,7311570000000,,6578583000000,,342379000000.0,183287000000.0,-2758000000.0,26406000000.0,549314000000,7127897000000,2943000000.0,7130840000000,122550000000.0,7117000000.0,,,-30819000000.0,,,,-7027000000.0,-216883000000.0,-118035000000.0,-5940000000.0,,,,1922000000.0,-4018000000.0,-60095000000.0,,,-85109000000.0,419414000000.0,274210000000.0,,152157000000.0,393721000000.0,241564000000.0,-123975000000.0,0.002136,14.031,16.3305,13.356,15.8985,9.0237,495667.0,1.0767,3.0987,12.1224
2011,333831000000,,,,,145245000000.0,,145245000000.0,,,,528622000000,335622000000.0,7461000000.0,485528000000,1.4544,,,,140621000000,0.4212,23303000000,119142000000,0.3569,724.66,724.66,169525843,169525843,361977000000.0,,361977000000.0,,,7422409000000.0,7784386000000.0,57225000000.0,,12239000000.0,12239000000.0,1034834000000.0,,,1104298000000.0,9992982000000,8888684000000,,663626000000.0,,,,663626000000.0,1522773000000.0,,25352000000.0,,1548125000000.0,9030781000000,,8146282000000,,507108000000.0,99184000000.0,-5639000000.0,139140000000.0,739793000000,8886075000000,2609000000.0,8888684000000,119142000000.0,7461000000.0,,,-128746000000.0,,,,-14105000000.0,-180670000000.0,-182813000000.0,-10911000000.0,,,,482000000.0,-10429000000.0,-61792000000.0,,,-119043000000.0,514697000000.0,333862000000.0,,140620000000.0,534341000000.0,393721000000.0,-193724000000.0,0.001924,22.825,23.895,20.635,22.345,13.48255,633784.0,1.6765,4.7752,18.25775
2012,446918000000,,,,,209497000000.0,7662000000.0,217159000000.0,18708000000.0,,,762992000000,506116000000.0,18092000000.0,666223000000,1.4907,142635000000.0,0.3192,-569000000.0,142066000000,0.3179,22913000000,119102000000,0.2665,608.37,608.37,197379462,197379462,644005000000.0,1112435000000.0,1756440000000.0,388250000000.0,,9434840000000.0,11579530000000.0,82209000000.0,201085000000.0,280597000000.0,481682000000.0,1383103000000.0,,,1946994000000.0,15473518000000,13526524000000,46173000000.0,147688000000.0,9057000000.0,114144000000.0,,308005000000.0,2856125000000.0,2300000000.0,117753000000.0,,2976178000000.0,15186170000000,,12517997000000,,638234000000.0,72252000000.0,243671000000.0,,954157000000,13472154000000,54370000000.0,13526524000000,119102000000.0,18092000000.0,-12305000000.0,,96798000000.0,762992000000.0,,-503612000000.0,2081790000000.0,53380000000.0,275067000000.0,-23495000000.0,-476358000000.0,,,10065000000.0,-489788000000.0,-697916000000.0,267538000000.0,,-122849000000.0,966627000000.0,413400000000.0,,198679000000.0,733020000000.0,534341000000.0,251572000000.0,0.002087,19.945,21.075000000000003,18.265,19.795,12.8295,465850.0,1.577,6.3522,19.1817
2013,702706000000,,,,,304623000000.0,6979000000.0,311602000000.0,39658000000.0,,,1007106000000,549416000000.0,42288000000.0,818617000000,1.1649,238489000000.0,0.3394,1241000000.0,239730000000,0.3412,64491000000,162422000000,0.2311,675.97,675.97,239730835,239730835,1023843000000.0,889087000000.0,1912930000000.0,1194131000000.0,,11866649000000.0,14973710000000.0,98242000000.0,411992000000.0,424930000000.0,836922000000.0,1573757000000.0,,,2508921000000.0,19991552000000,17482631000000,145028000000.0,118489000000.0,45158000000.0,,,263517000000.0,3688397000000.0,6000000000.0,179467000000.0,,3873864000000.0,19361081000000,,15750734000000,,781559000000.0,157127000000.0,487513000000.0,,1426199000000,17176933000000,305698000000.0,17482631000000,162422000000.0,42288000000.0,-5297000000.0,,-16259000000.0,1007819000000.0,,-556371000000.0,-477733000000.0,39488000000.0,222642000000.0,-34366000000.0,-255444000000.0,,,12106000000.0,-277704000000.0,-269770000000.0,291168000000.0,,-60040000000.0,688160000000.0,649518000000.0,,594456000000.0,1327476000000.0,733020000000.0,188276000000.0,0.001903,18.43,20.685,16.96,18.6,12.60925,962650.0,0.7410000000000001,7.0932,19.70245
2014,991699000000,,,,,432452000000.0,7984000000.0,440436000000.0,28958000000.0,,,1320124000000,689240000000.0,51613000000.0,1057703000000,1.0666,342947000000.0,0.3458,13607000000.0,356554000000,0.3595,82853000000,233997000000,0.236,971.7,971.7,241685720,241685720,1382020000000.0,1156896000000.0,2538916000000.0,1285775000000.0,,13632604000000.0,17457295000000.0,92642000000.0,386180000000.0,371597000000.0,757777000000.0,2049313000000.0,,,2899732000000.0,23256759000000,20357027000000,160050000000.0,98444000000.0,,,,258494000000.0,4510973000000.0,6993000000.0,180934000000.0,,4698900000000.0,23005771000000,,18565365000000,,781559000000.0,267138000000.0,417028000000.0,,1465725000000,20031090000000,325937000000.0,20357027000000,233997000000.0,51613000000.0,-19264000000.0,,-717293000000.0,1212534000000.0,,-735344000000.0,440200000000.0,112586000000.0,-338361000000.0,-27193000000.0,-83998000000.0,,,4381000000.0,-106810000000.0,-68468000000.0,,,-88403000000.0,672851000000.0,515980000000.0,32301000000.0,103110000000.0,1430586000000.0,1327476000000.0,-365554000000.0,0.001646,18.415,18.875,17.215,17.9,12.6239,1498900.0,0.682,7.7752,20.3991
