,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2007,,,,,,,,,,,100877,340417.0,,,-100877,-inf,-100877,-inf,340417,239540,inf,95420.0,144120,inf,0.2,0.2,732800,779400,124139,,124139,291835.0,,49256,465230,,,,,,,78815000.0,78815000,,79280230,,,,,169631,169631,,,,26369992.0,26369992.0,,,26539623,,1250,144120,,52595237,52740607,79280230,,79280230,144120,,,,-171460,,,,89346,,-27340,,,,,-78815000.0,-78815000.0,,82425000.0,,,-3458521.0,78966479.0,,78966479,124139,,-27340,36.0,36.0,36.0,36.0,36.0,,0,0,36.0
2008,,,,,,,,,,,1281810,1615947.0,,,-1281810,-inf,-1281810,-inf,1615947,334137,inf,99631.0,234506,inf,0.15,0.1,1900000,2311866,308874,,308874,246399.0,,41699,596972,,,,,,440759.0,78815000.0,79255759,,79852731,,,,,507626,507626,,,,26369992.0,26369992.0,,,26877618,,1250,378626,,52595237,52975113,79852731,,79852731,234506,,-440759.0,,-498346,,,,-409000,889334.0,184735,,,,,,,,,,,,,,184735,308874,124139.0,184735,35.775,36.25,35.55,35.875,35.875,144630.0,0,0,35.875
2009,37741000.0,28059000.0,9682000.0,0.2565,,13832000.0,3934000.0,17766000.0,,17766000.0,45825000,11000.0,1962000.0,2414000.0,-13954000,-0.3697,-8084000,-0.2142,-10246000,-18330000,-0.4857,4319000.0,-22649000,-0.6001,-22.2,-22.2,1020093,1900000,29398000,,29398000,15836000.0,,5406000,50640000,1405000.0,45891000.0,1276000.0,47167000.0,,,553000.0,49125000,,99765000,9013000.0,654000.0,6855000.0,1902000.0,39480000,51049000,,,316000.0,,316000.0,,,51365000,,2000,-75574000,1050000.0,122922000,48400000,99765000,,99765000,-22649000,2414000.0,825000.0,411000.0,-39018000,-4434000.0,,1351000.0,-39427000,49242000.0,-8775000,-150000.0,-40687000.0,,,244000.0,-40593000.0,-6855000.0,,,,80520000.0,73665000.0,5000.0,24302000,29398000,5096000.0,-8925000,38.65,39.375,37.65,38.625,38.625,211680.0,0,0,38.625
2010,48967000.0,36454000.0,12513000.0,0.2555,,12203000.0,4462000.0,16665000.0,,16665000.0,53119000,24000.0,45000.0,2141000.0,-43033000,-0.8788,-4152000,-0.0848,-41067000,-45219000,-0.9235,1420000.0,-46639000,-0.9525,-11.16,-11.16,4177979,4177979,7554000,,7554000,19031000.0,,9242000,35827000,1133000.0,45955000.0,3954000.0,49909000.0,,,2000.0,51044000,,86871000,13894000.0,729000.0,18304000.0,2481000.0,58150000,75254000,3000.0,,989000.0,10162000.0,11154000.0,,,86408000,,2000,-122213000,1153000.0,121521000,463000,86871000,,86871000,-46639000,2141000.0,-817000.0,2398000.0,8384000,-6004000.0,,4882000.0,-31043000,36203000.0,1670000,-140000.0,-19703000.0,,,-309000.0,-20152000.0,-693000.0,,,,-2772000.0,-3465000.0,103000.0,-21844000,7554000,29398000.0,1530000,17.625,19.125,14.225,15.725,15.725,266360.0,0,0,15.725
2011,55571000.0,45788000.0,9783000.0,0.176,,10221000.0,6722000.0,16943000.0,,16943000.0,62731000,34000.0,89000.0,1714000.0,-11573000,-0.2083,-13238000,-0.2382,-138000,-13376000,-0.2407,83000.0,-13459000,-0.2422,-3.2,-3.2,4198803,4198803,4630000,,4630000,17900000.0,,10329000,32859000,633000.0,16926000.0,,16926000.0,,,31000.0,17590000,,50449000,14167000.0,,18777000.0,2642000.0,47093000,63902000,,,,,,,,63902000,,2000,-135672000,-1071000.0,123288000,-13453000,50449000,,50449000,-13459000,1714000.0,-1087000.0,894000.0,37454000,-1379000.0,,5114000.0,6411000,-28368000.0,-2852000,-47000.0,-858000.0,,,3000.0,-902000.0,-747000.0,,,,1358000.0,611000.0,219000.0,-2924000,4630000,7554000.0,-2899000,9.4,10.325,7.825,9.225,9.225,68690.0,0,0,9.225
2012,,,,,,3448000.0,123000.0,3571000.0,,3571000.0,3571000,10000.0,149000.0,133000.0,-3438000,-inf,-539000,-inf,-139000,-678000,-inf,,8752000,inf,1.5,1.5,6028748,6028748,7209000,,7209000,,,273000,7482000,62000.0,,,,,,,62000,,7544000,46000.0,,,,1025000,1071000,,,,,,,,1071000,,3000,-126920000,-4433000.0,137823000,6473000,7544000,,7544000,8752000,133000.0,,660000.0,-348000,3538000.0,,-661000.0,6063000,-15185000.0,-5988000,-47000.0,-2905000.0,,,,-2952000.0,,6955000.0,-621000.0,,5144000.0,11478000.0,41000.0,2579000,7209000,4630000.0,-6035000,7.825,8.875,5.8,7.85,7.85,36510.0,0,0,7.85
2013,2875000.0,1765000.0,1110000.0,0.3861,,4397000.0,788000.0,5185000.0,,5185000.0,6950000,12000.0,,381000.0,-3587000,-1.2477,-3976000,-1.383,8000,-3968000,-1.3802,-33000.0,-3935000,-1.3687,-0.65,-0.65,6272569,6272569,5605000,,5605000,1603000.0,,836000,8044000,1584000.0,,2001000.0,2001000.0,,,917000.0,4502000,,12546000,1196000.0,,4000.0,9000.0,776000,1981000,,,,,,,,1981000,,4000,-130855000,-4362000.0,145778000,10565000,12546000,,12546000,-3935000,381000.0,-37000.0,1648000.0,-2373000,-1563000.0,,151000.0,3690000,-772000.0,-5088000,-706000.0,,,,,-706000.0,,,,,4108000.0,4108000.0,82000.0,-1604000,5605000,7209000.0,-5794000,5.449999999999999,6.275,4.8,5.85,5.85,143490.0,0,0,5.85
2014,3006000.0,2791000.0,215000.0,0.0715,,2931000.0,885000.0,3816000.0,,3816000.0,6607000,75000.0,,733000.0,-2841000,-0.9451,-3601000,-1.1979,27000,-3574000,-1.189,-41000.0,-3533000,-1.1753,-0.49,-0.49,7279949,7279949,4178000,,4178000,1742000.0,,339000,6259000,1502000.0,,1635000.0,1635000.0,,,646000.0,3783000,,10042000,1231000.0,,,70000.0,1268000,2569000,,,,,,,,2569000,,4000,-134388000,-4357000.0,146214000,7473000,10042000,,10042000,-3533000,733000.0,-37000.0,436000.0,12871000,-179000.0,,203000.0,16561000,-11370000.0,-900000,-548000.0,,,,,-548000.0,,,,,,,21000.0,-1427000,4178000,5605000.0,-1448000,4.35,4.95,3.125,4.05,4.05,235230.0,0,0,4.05
2015,14091000.0,10253000.0,3838000.0,0.2724,,44472000.0,2925000.0,47397000.0,841000.0,48238000.0,58491000,,468000.0,841000.0,-99809000,-7.0832,-44400000,-3.1509,-14768000,-59168000,-4.199,-16583000.0,-84535000,-5.9992,-6.48,-6.48,13036082,13036082,13462000,,13462000,21224000.0,,2931000,37617000,1062000.0,161753000.0,87445000.0,249198000.0,,,1315000.0,251575000,,289192000,8863000.0,2250000.0,,783000.0,9160000,21056000,48668000.0,,13573000.0,,62241000.0,,,83297000,,8000,-85145000,-155000.0,291187000,205895000,289192000,,289192000,-84535000,841000.0,-16460000.0,33714000.0,380000,-893000.0,,1784000.0,16941000,55387000.0,-10673000,-3977000.0,-89707000.0,,,-3436000.0,-93805000.0,,59180000.0,,,52764000.0,111944000.0,,7466000,13462000,5996000.0,-14650000,6.975,8.685,5.865,7.3,7.3,580100.0,0,0,7.3
2016,186836000.0,133798000.0,53038000.0,0.2839,,54094000.0,16296000.0,70390000.0,12631000.0,83021000.0,216819000,,7593000.0,12631000.0,-22904000,-0.1226,-34038000,-0.1822,-9090000,-43128000,-0.2308,-14042000.0,-29086000,-0.1557,-0.65,-0.65,44536906,44536906,10089000,,10089000,30958000.0,,2053000,43100000,1350000.0,166256000.0,98531000.0,264787000.0,,,2674000.0,268811000,,311911000,14725000.0,4135000.0,,318000.0,6981000,26159000,45878000.0,,,10225000.0,56103000.0,,,82262000,,27000,-114231000,-702000.0,344555000,229649000,311911000,,311911000,-29086000,12631000.0,-14129000.0,29249000.0,7261000,-5833000.0,,3565000.0,24202000,-3827000.0,2099000,-10926000.0,-50000.0,,,-11214000.0,-12026000.0,-2250000.0,10679000.0,,,-1875000.0,6554000.0,,-3373000,10089000,13462000.0,-8827000,5.045,5.52,4.395,4.995,4.995,2555850.0,0,0,4.995
