,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
1998,3172665340.0,807938380.0,2364726960.0,0.7453,,,,,1547890360.0,1547890360.0,2355828740.0,,214957000.0,777944380.0,1574784980.0,0.4964,816836600,0.2575,-234953000.0,581883600.0,0.1834,207958400.0,373925200.0,0.1179,1.9,1.9,196818280,196818280,302939400.0,,302939400.0,860927780,32993400.0,5998800.0,1202859380,4699559900.0,,219956000.0,219956000,,,74985000.0,4994500900.0,,6197360280.0,481903600.0,428914200.0,,,306038780.0,1216856580.0,2032793360.0,,,234953000,2267746360.0,,,3484602940.0,,,775944780.0,-2792741340.0,4709557900.0,2692761340.0,6177364280.0,19996000.0,6197360280.0,373925200,777944380,,,-378924200,,11997600.0,,,477904400,1250849780,-769945980.0,,-35992800.0,13997200.0,-146970600,-938912180,,,,-255948800.0,-98980200,-354929000,,,,345930800,480903800,,32.25,35.655,28.88,31.315,13.695,6421900.0,1.4296000000000002,8.3668,22.0618
1999,3182981670.0,775022490.0,2407959180.0,0.7565,,,,,1662033780.0,1662033780.0,2437056270.0,,236976300.0,763023690.0,1504949490.0,0.4728,745925400,0.2343,-240975900.0,504949500.0,0.1586,146985300.0,357964200.0,0.1125,1.8,1.8,198851328,198851328,16998300.0,,16998300.0,803019690,24997500.0,662033790.0,1507049280,4999000050.0,,538046190.0,538046190,,,95890410.0,5632936650.0,,7139985930.0,664033590.0,638036190.0,,,313968600.0,1616038380.0,2388961080.0,,,347965200,2736926280.0,,,4352964660.0,,984001590.0,938006190.0,-3455954370.0,4303969560.0,2770022970.0,7122987630.0,16998300.0,7139985930.0,357964200,763023690,,,-105989400,,29997000.0,,,411958800,1426957290,-876012390.0,,,,-320967900,-1196980290,,6999300.0,,-280971900.0,381961800,107989200,,338066190.0,641035890.0,302969700,550944900,,27.625,30.25,26.625,27.47,12.73,6549800.0,1.4601000000000002,9.8269,22.5569
2000,3226000000.0,896000000.0,2330000000.0,0.7223,,,,,1699000000.0,1699000000.0,2595000000.0,,300000000.0,833000000.0,1489000000.0,0.4616,631000000,0.1956,-275000000.0,356000000.0,0.1104,85000000.0,271000000.0,0.084,1.4,1.4,196876196,196876196,30000000.0,708000000.0,738000000.0,963000000,58000000.0,6000000.0,1765000000,5185000000.0,,577000000.0,577000000,,,52000000.0,5814000000.0,,7579000000.0,854000000.0,985000000.0,,,264000000.0,2103000000.0,2509000000.0,,,180000000,2689000000.0,,,4792000000.0,,984000000.0,818000000.0,-4050000000.0,5020000000.0,2772000000.0,7564000000.0,15000000.0,7579000000.0,271000000,833000000,,,-290000000,,-33000000.0,,,421000000,1235000000,-802000000.0,-16000000.0,,,-270000000,-1088000000,,2000000.0,,-269000000.0,128000000,-139000000,,8000000.0,649000000.0,641000000,433000000,,26.625,28.875,23.815,25.13,12.09,5676850.0,0.68,10.5069,22.5969
2001,3048741400.0,1488338300.0,1560403100.0,0.5118,,,,,1149033200.0,1149033200.0,2637371500.0,,229206100.0,830747000.0,1158041300.0,0.3798,412370800,0.1353,-314282600.0,98088200.0,0.0322,51045900.0,47042300.0,0.0154,0.01,0.01,196876196,196876196,57051300.0,153137700.0,210189000.0,968871200,22019800.0,6005400.0,1207085400,4827340700.0,,478430200.0,478430200,,,113101700.0,5418872600.0,,6625958000.0,491441900.0,1161044000.0,,,172154800.0,1824640700.0,2088878300.0,,,330297000,2419175300.0,,,4243816000.0,,983884700.0,414372600.0,-4597133700.0,5569007600.0,2370131200.0,6613947200.0,12010800.0,6625958000.0,47042300,830747000,,,-270243000,,,,,515463500,1123009800,-526473400.0,-116104400.0,,,-3002700,-645580500,,,,-213191700.0,-370333000,-583524700,,-106095400.0,210189000.0,316284400,596536400,,15.6,16.02,11.48,12.6,6.380000000000001,9400150.0,1.085,11.5919,17.971899999999998
2002,3987880500.0,2877331500.0,1110549000.0,0.2785,,,,,1315832300.0,1315832300.0,4193163800.0,,848055600.0,2089851300.0,-2719162400.0,-0.6819,-201918000,-0.0506,-5455151300.0,-5657069300.0,-1.4186,-1295640500.0,-4361428800.0,-1.0937,-22.1,-22.1,197332058,197332058,87497800.0,1319197600.0,1406695400.0,673060000,13461200.0,3365300.0,2096581900,9631488600.0,,938918700.0,938918700,,,198552700.0,10768960000.0,,12865541900.0,390374800.0,11068471700.0,,,215379200.0,11674225700.0,144707900.0,,,235571000,380278900.0,,,12054504600.0,,986032900.0,-3466259000.0,275954600.0,3015308800.0,811037300.0,12865541900.0,,12865541900.0,-4361428800,2089851300,,,282685200,,,,,3647985200,1659092900,-387009500.0,,,,77401900,-309607600,,,,,-467776700,-467776700,,878343300.0,1305736400.0,427393100,1272083400,,1.6749999999999998,2.16,1.165,1.675,0.845,5631000.0,0.0,11.5919,12.4369
2003,3768326750.0,2651025200.0,1117301550.0,0.2965,,,,,1008797200.0,1008797200.0,3659822400.0,,665688850.0,1885629650.0,2900291950.0,0.7696,108504350,0.0288,258064400.0,366568750.0,0.0973,-5865100.0,354838550.0,0.0942,1.8,1.8,197129405,197129405,23460400.0,2451611800.0,2475072200.0,733137500,14662750.0,5865100.0,3228737550,8035187000.0,,847506950.0,847506950,,,243401650.0,9126095600.0,,12354833150.0,451612700.0,10041051200.0,,,269794600.0,10762458500.0,85043950.0,,,302052650,387096600.0,,,11149555100.0,,988269350.0,-3149558700.0,278592250.0,3055717100.0,1173020000.0,12322575100.0,32258050.0,12354833150.0,354838550,1885629650,,,-29325500,,,,,-187683200,2023459500,-161290250.0,-5865100.0,,,-178885550,-346040900,,,,,-771260650,-771260650,,906157950.0,2225805450.0,1319647500,1862169250,,5.785,6.609999999999999,5.41,6.095000000000001,3.09,7535150.0,0.0,11.5919,14.6819
2004,4527345950.0,2972650000.0,1554695950.0,0.3434,,,,,1361473700.0,1361473700.0,4334123700.0,,752080450.0,1658738700.0,1765754100.0,0.39,404280400,0.0893,-1052318100.0,-648037700.0,-0.1431,26753850.0,-671818900.0,-0.1484,-3.4,-3.4,197583536,197583536,32699150.0,3659332150.0,3692031300.0,692627450,80261550.0,2972650.0,4467892950,6947083050.0,,778834300.0,778834300,,,234839350.0,7960756700.0,,12428649650.0,552912900.0,9506534700.0,,,246729950.0,10306177550.0,1227704450.0,,,335909450,1563613900.0,,,11869791450.0,,992865100.0,-3831745850.0,303210300.0,3064802150.0,529131700.0,12398923150.0,29726500.0,12428649650.0,-671818900,1658738700,,,-211058150,,,,,1406063450,2181925100,,-475624000.0,,,-380499200,-856123200,,,,,-594530000,-594530000,,731271900.0,2963732050.0,2232460150,2181925100,0.3364,9.760000000000002,10.885,8.895,10.215,5.175,4641200.0,0.0,11.5919,16.7669
2005,5715704130.0,3701425780.0,2014278350.0,0.3524,,,,,2935091310.0,2935091310.0,6636517090.0,,672435780.0,1499350050.0,3625701030.0,0.6343,502812340,0.088,960189830.0,1463002170.0,0.256,121159600.0,1332755600.0,0.2332,6.81,6.81,195816209,196876196,45434850.0,596711030.0,642145880.0,790566390,102985660.0,6057980.0,1541755910,5954994340.0,,763305480.0,763305480,,,293812030.0,7012111850.0,,8553867760.0,832972250.0,905668010.0,,,466464460.0,2205104720.0,3995237810.0,,,445261530,4440499340.0,,,6645604060.0,,984421750.0,-2468626850.0,305927990.0,3044134950.0,1865857840.0,8511461900.0,42405860.0,8553867760.0,1332755600,1499350050,,,63608790,,,,63608790.0,-929899930,1965814510,-581566080.0,,,,669406790,87840710,,,,,-4389006510,-4389006510,,-2335351290.0,602769010.0,2938120300,1384248430,0.3298,12.285,13.295,11.535,12.43,6.3,6447600.0,0.0,11.5919,17.8919
2006,7425681600.0,4503198000.0,2922483600.0,0.3936,,1583777800.0,226691600.0,1810469400.0,202184400.0,2012653800.0,6515851800.0,,349227600.0,1387720200.0,1963639400.0,0.2644,909829800,0.1225,-661694400.0,248135400.0,0.0334,-18380400.0,245072000.0,0.033,1.25,1.25,196239559,196876196,30634000.0,631060400.0,661694400.0,876132400,174613800.0,52077800.0,1764518400,5734684800.0,,781167000.0,781167000,,,422749200.0,6938601000.0,,8703119400.0,1409164000.0,1393847000.0,,88838600.0,477890400.0,3369740000.0,2698855400.0,,64331400.0,373734800,3136921600.0,,,6506661600.0,,983351400.0,-1589904600.0,49014400.0,2683538400.0,2125999600.0,8632661200.0,70458200.0,8703119400.0,245072000,1387720200,,,-110282400,,,,-110282400.0,873069000,2395578800,-863878800.0,,,45951000.0,15317000,-802610800,,,,,-1534763400,-1534763400,,61268000.0,661694400.0,600426400,1531700000,0.3269,13.07,13.745,11.875,13.265,6.720000000000001,4651100.0,0.0,11.5919,18.3119
2007,9078002190.0,4965960240.0,4112041950.0,0.453,,,,,2391601410.0,2391601410.0,7357561650.0,,270985140.0,1414794510.0,2861098920.0,0.3152,1635363810,0.1801,-538819290.0,1096544520.0,0.1208,293042070.0,882277200.0,0.0972,4.5,4.5,196000196,196876196,44113860.0,948447990.0,992561850.0,1228886100,157549500.0,6301980.0,2385299430,5741103780.0,,759388590.0,759388590,,,289891080.0,6790383450.0,,9175682880.0,1641665790.0,1474663320.0,,,529366320.0,3645695430.0,1723591530.0,,,696368790,2419960320.0,,,6065655750.0,,,,3031252380.0,,3031252380.0,9096908130.0,78774750.0,9175682880.0,882277200,1414794510,,,-378118800,,-50415840.0,,,1027222740,2946175650,-1244641050.0,,,182757420.0,-510460380,-1572344010,,,,-37811880.0,-1537683120,-1575495000,,-204814350.0,456893550.0,661707900,1701534600,0.3175,23.3,26.01,21.4,23.285,11.805,4609000.0,0.0,11.5919,23.3969
